@relation 'generators.RandomRBFGenerator -a 20'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute class {class1,class2}

@data
0.102299,0.11715,0.435958,0.517822,0.434689,0.483703,0.095683,0.139269,0.389754,0.389333,0.54015,0.182349,0.21718,0.17438,0.201035,0.528379,0.507903,0.427217,0.499057,0.408215,class2
0.190599,0.776578,0.716827,0.719066,0.201268,0.8951,0.900162,0.653465,0.205065,0.034419,0.814103,0.66892,0.510473,0.45066,0.417482,0.192914,0.187157,0.621613,0.550583,0.883526,class1
0.755446,0.163226,0.421053,0.722411,0.075379,0.188469,0.126744,0.732282,0.888463,0.400567,0.140867,0.330777,0.861042,0.950951,0.940738,-0.016204,0.727304,0.267934,0.349338,0.503588,class1
0.445309,0.300556,0.035253,0.077442,0.490033,0.703725,0.833222,0.090002,0.044763,0.730522,-0.0005,0.396294,0.502693,0.136094,0.175775,0.368766,0.990279,0.95409,0.546357,0.391656,class1
0.863496,-0.008231,0.108729,0.844195,0.348196,0.514632,0.565959,-0.002747,0.733643,0.75734,0.066168,0.703317,0.842739,0.416498,0.737551,0.198869,0.715549,0.260311,0.610936,0.513901,class1
0.258126,0.751837,0.066648,0.217155,0.870373,0.59143,0.790804,0.223006,0.563234,0.081515,0.443654,0.709603,0.632153,0.480668,0.151807,0.668705,0.944451,0.621959,0.376796,0.714114,class2
0.891268,0.681811,0.325866,0.251708,0.792854,0.240812,0.270161,0.776807,1.021495,0.791845,0.316837,0.618684,0.659958,0.283332,0.608168,0.521613,0.619671,0.542955,0.152387,0.545698,class1
0.459481,0.95188,0.468061,0.426733,0.946463,0.640085,0.647656,0.35504,0.820129,0.048292,0.499346,0.529443,1.111855,0.857165,1.042877,0.282513,0.650428,0.031335,0.595129,0.799407,class2
0.344085,0.775654,0.12046,0.281227,0.894932,0.525899,0.761489,0.337386,0.468866,0.199867,0.406859,0.811255,0.62927,0.434072,0.216895,0.674723,0.978166,0.698185,0.501072,0.643142,class2
0.108149,0.918091,0.428426,0.244729,0.222955,0.205179,0.917851,0.99235,0.284171,0.154535,0.18732,0.85581,-0.006789,0.613935,0.547466,0.190668,0.973096,0.127163,0.694836,0.240636,class2
0.919813,0.640613,0.147773,0.470188,0.747418,0.122651,0.655145,0.984575,0.702506,0.154375,0.627595,0.111916,-0.109367,0.365344,0.871993,0.59859,-0.014202,0.825699,0.861679,0.937249,class2
-0.026486,0.224266,0.806055,0.326837,0.393396,0.901875,0.856948,0.730761,0.352375,0.073427,0.557007,0.477799,0.5746,0.460248,0.560483,0.10709,0.508366,0.869625,0.067844,0.332105,class2
0.352173,0.691512,0.655957,0.072017,0.024243,0.859542,0.898018,0.931105,0.567604,0.241744,0.377984,1.059661,0.933521,0.612866,0.614251,0.141362,0.781142,0.930627,0.160836,0.88134,class2
0.709001,0.793721,0.243758,0.511823,0.068569,0.694561,0.635619,0.923015,0.491086,0.319391,0.066093,0.836883,0.541656,0.825202,0.697818,0.213635,0.248541,0.992713,0.140948,0.004311,class1
0.255332,0.00001,0.692075,0.265022,0.105605,0.563139,0.036221,0.62605,0.643825,0.704205,0.156503,0.833735,0.558254,0.242447,0.327676,0.403749,0.948558,0.257467,1.006531,0.307138,class2
0.225665,0.541913,0.875385,0.684734,0.308261,0.419481,0.265796,0.982862,0.36669,0.186401,0.873787,0.148223,-0.182969,0.016312,0.64904,0.111666,0.933012,0.684542,0.66291,0.833446,class2
0.798548,0.406805,0.171683,0.652694,0.542528,1.046287,0.096573,0.731959,0.166757,0.161921,0.263434,0.769072,0.859352,0.511965,0.942655,0.18874,-0.12421,0.814641,0.757487,0.80806,class2
1.291054,0.250954,0.597707,0.900915,0.31847,0.671413,0.654031,0.395192,1.002309,0.56727,1.458938,0.170936,0.130631,0.842061,0.539894,0.774777,1.227586,1.186825,0.881887,0.47626,class2
0.769698,0.809986,0.232621,0.461281,0.079248,0.678297,0.720046,0.971548,0.472737,0.355198,0.124671,0.892164,0.530766,0.898073,0.649196,0.257251,0.216873,1.008128,0.171289,0.074837,class1
0.156925,0.323632,0.54084,0.270873,0.184556,0.349852,0.856186,0.973757,0.00887,0.933423,0.980222,0.068399,0.700924,0.30936,0.952362,0.420673,0.37183,1.001241,0.947666,0.360397,class1
0.401764,0.674409,0.252494,0.183973,0.922616,0.458177,0.660892,0.411136,0.446581,0.091923,0.58698,0.640274,0.767355,0.585341,0.108547,0.649312,0.878894,0.809629,0.442543,0.725384,class2
0.515641,0.254602,-0.071302,0.671909,0.435787,0.661075,0.26355,0.45169,0.017354,0.842488,0.205167,1.014463,0.926043,0.183359,0.508973,0.566294,0.456914,0.671494,0.271567,0.763298,class2
0.662118,0.107143,-0.113834,-0.120035,0.384608,0.733605,1.081542,0.024905,0.099622,0.950651,0.058782,0.491388,0.466216,0.333932,0.117287,0.12171,0.978802,1.141242,0.536696,0.524042,class1
0.081447,0.02462,0.563671,0.280802,0.292199,0.381324,0.789918,0.903884,0.228873,1.058225,0.518409,0.234969,0.186681,0.716453,0.409471,0.217141,0.572599,0.255616,0.380439,0.270533,class2
0.575014,0.98483,0.772364,0.955592,0.182978,0.583966,0.507547,0.480135,0.792048,0.962028,0.091632,0.814721,0.158529,0.38617,0.378089,0.448336,0.031151,0.368997,0.647449,0.164069,class1
0.551536,0.394885,0.266242,-0.059217,0.504482,0.611135,0.896212,0.258831,0.039683,0.707983,0.223775,0.518875,0.733604,0.294783,0.350311,0.478761,0.750066,1.07719,0.747333,0.463198,class1
0.262243,0.142857,0.588717,0.253503,-0.024351,0.560995,-0.086074,0.57923,0.666924,0.546172,0.193304,0.943523,0.495309,0.184215,0.368626,0.570196,0.815737,0.207661,1.060379,0.267274,class2
0.674495,0.665078,0.214882,0.402069,0.577039,0.758084,0.933978,0.549124,0.058489,0.443506,0.77492,0.777964,0.796319,0.857156,0.10583,1.027766,0.702659,0.646199,0.443316,0.346824,class2
-0.262734,0.063483,0.29126,0.786949,0.358328,0.290839,0.3677,0.870618,0.531572,0.305079,0.724058,-0.103636,0.562083,-0.283945,0.720221,0.44182,0.954975,1.328848,0.327878,0.489101,class2
0.221749,0.698779,0.76936,0.187954,-0.189042,0.917734,0.0027,0.502262,0.632156,0.512888,0.145599,0.858699,0.625944,0.312115,0.816611,0.801436,0.611516,0.075689,0.738268,0.298517,class2
0.541443,0.008223,0.738447,0.430757,0.398374,0.055907,0.355059,1.20074,0.623665,0.549411,0.130471,1.180236,0.244027,0.618621,0.932585,0.182144,0.023079,-0.157087,0.983297,0.803918,class2
0.371715,0.101642,0.7741,0.124335,0.516463,0.11502,0.156702,1.017328,0.869561,0.666484,0.316055,1.042864,0.518923,0.504857,0.798246,0.254879,-0.059003,0.040581,1.06707,0.900524,class2
0.281263,0.966617,0.753217,0.608448,0.054174,0.874349,0.997298,0.406607,0.071803,-0.232452,0.842409,0.981198,0.595264,0.33381,0.38173,-0.037816,-0.028731,0.902436,0.302587,0.702647,class1
0.105253,0.134731,0.562135,0.248756,0.0259,0.239841,0.691378,0.884046,0.072718,0.685374,0.210778,0.32785,0.959044,0.315828,0.301024,0.186704,0.99315,0.23909,0.578678,0.006851,class2
0.712133,0.135295,0.05943,0.747518,0.245078,0.685271,0.775158,-0.026701,0.769455,0.920094,0.121181,0.910247,1.057334,0.543277,1.003263,0.151157,0.529146,0.052906,0.385628,0.460067,class1
0.258824,0.200016,0.318729,0.860457,0.469268,0.720463,-0.015956,0.839846,0.602951,-0.05357,0.473925,0.700034,0.348321,0.458797,0.921771,0.572647,0.197086,0.603764,0.843771,0.692968,class2
0.820282,-0.200975,0.397299,-0.104921,0.58694,0.291152,1.290479,0.649669,0.221419,0.750932,0.397792,0.95205,1.001342,0.968215,0.068724,1.28414,-0.058991,1.244707,0.230932,0.47835,class2
0.801005,0.918455,0.207777,0.408573,0.744209,-0.090595,0.491866,0.899947,1.140599,0.990717,0.437657,0.575399,0.445176,0.539431,0.60159,0.454995,0.759838,0.494905,0.039686,0.343673,class1
0.787984,0.260503,0.715427,0.970553,0.818606,0.825686,0.324034,0.106584,0.338995,0.562665,0.868429,0.909671,0.853154,0.672184,0.866012,0.142557,0.895073,0.985324,0.22127,0.639914,class2
0.781705,0.241963,0.667059,0.973346,0.872863,0.863391,0.324904,0.106649,0.304319,0.577953,0.817884,0.910247,0.828984,0.67505,0.880255,0.184607,0.882073,0.983958,0.247129,0.616402,class2
0.75247,0.786719,0.309213,0.516578,-0.02008,0.598602,0.748668,0.878875,0.392187,0.352065,0.043249,0.835568,0.58241,0.844508,0.722491,0.266245,0.291901,1.016623,0.245303,0.121447,class1
0.714136,0.912525,0.637244,0.34,0.345987,0.896027,0.068492,1.058117,0.095705,0.770522,0.119873,0.001813,-0.031264,0.394673,0.47397,0.161142,0.036289,0.037812,0.631734,0.07378,class2
0.628294,0.965433,0.391419,0.575064,0.953155,0.527644,0.775376,0.525056,0.687091,0.218758,0.543309,0.486038,0.995074,0.804793,0.87746,0.338121,0.668744,-0.037356,0.702575,0.601578,class2
0.56901,1.069543,0.711957,0.127825,0.377421,0.850492,0.115446,1.001252,0.056644,0.696353,0.050457,0.145353,-0.112578,0.317784,0.524328,0.049245,0.066923,0.173614,0.371256,0.082598,class2
0.245794,0.254876,0.572795,0.205801,0.271759,0.378753,1.021077,0.80397,0.19111,1.09111,0.867393,0.114851,0.685061,0.208983,0.86244,0.535826,0.154559,1.147869,0.791714,0.277286,class1
0.277514,0.517286,0.789449,0.432686,0.16858,0.302703,-0.099916,0.492721,-0.0344,1.106479,0.458043,0.967913,0.474781,0.815395,0.036852,0.350558,0.178817,0.643416,0.385959,0.549398,class1
0.40224,0.630303,0.280283,0.126937,0.603045,0.802358,0.098846,-0.023333,0.157553,0.292989,0.441928,0.187348,0.764353,0.250992,0.331073,0.686811,0.210526,0.363367,0.451506,0.626897,class1
0.364874,0.720683,0.183076,0.237068,1.149759,0.636094,0.950434,0.144042,0.175428,-0.029451,0.198696,0.50387,0.398299,0.695437,0.391206,0.782942,0.968545,0.90306,0.648476,0.933335,class2
0.347079,0.245432,0.028654,0.174904,0.49831,0.645762,0.851966,0.035947,0.107535,0.809672,0.129877,0.404244,0.501652,0.010809,0.20289,0.331,1.027638,0.878764,0.612835,0.388952,class1
0.977173,0.45083,0.557564,0.236835,0.80904,0.129273,0.618755,0.138373,0.439019,0.392889,0.167928,0.021428,0.911866,0.961928,0.195901,0.045599,0.261939,0.81634,0.353784,0.345967,class1
0.856319,0.723376,0.407674,0.24442,0.72514,0.164778,0.281674,0.711743,0.989518,0.809004,0.327494,0.653529,0.642275,0.275899,0.657306,0.553635,0.641465,0.622166,0.135813,0.572588,class1
0.946405,0.634951,0.785768,0.960814,0.151588,0.370748,0.151184,0.889677,0.649611,0.532385,0.126646,0.491091,0.578027,0.304655,0.701864,0.864291,0.565939,0.835816,0.341753,0.708095,class2
0.105651,0.113578,0.318554,0.545983,0.371656,0.355515,0.139506,0.094051,0.41882,0.339148,0.444182,0.229837,0.058756,0.208966,0.250452,0.429247,0.36728,0.45718,0.543116,0.544215,class2
0.577685,0.825935,1.301858,1.043069,0.890812,0.446617,0.699234,0.387104,0.548992,0.287019,0.261934,-0.090486,0.231363,-0.197505,0.658522,0.669781,0.495793,0.520709,0.198925,0.720144,class2
0.39631,0.961154,0.350928,0.353754,0.788181,0.560107,0.562547,0.686929,0.059784,0.220135,0.186791,0.544851,0.709998,0.34812,0.448743,0.031915,0.149814,0.579642,0.458629,0.539234,class1
0.187558,0.415441,0.949446,0.442322,-0.000492,1.122149,0.242354,0.196257,0.736323,0.74358,-0.023966,0.975564,0.417345,0.209082,1.056015,0.821199,0.398053,0.008166,0.866304,0.585306,class2
-0.09966,0.323266,-0.039681,0.42738,0.004616,0.675327,-0.638371,-0.298453,-0.064667,0.076003,-0.514323,1.209986,0.399041,1.169882,1.011567,0.42744,0.455885,0.247934,1.06154,0.266862,class2
0.659839,0.754044,0.180206,0.432911,0.082757,0.7631,0.707544,0.970592,0.473476,0.38233,0.137448,0.879183,0.550742,0.866507,0.646727,0.307359,0.303887,0.892834,0.232017,0.105425,class1
0.519665,0.203108,0.412441,0.878018,0.451911,0.916076,0.238879,0.67291,0.241952,-0.019387,0.310734,0.503447,0.53257,0.818339,0.652353,0.21772,0.186409,0.831536,0.673932,0.970827,class2
0.55663,0.992053,0.793811,0.920036,0.176921,0.558735,0.542111,0.491922,0.75699,0.946016,0.122264,0.807173,0.183696,0.402253,0.341973,0.446957,0.039794,0.34529,0.661549,0.152206,class1
0.473731,0.386633,0.311002,0.448092,0.763988,0.416264,0.86658,0.684545,0.270515,0.064979,0.318967,0.925773,0.910959,0.168049,0.618323,0.736366,0.782325,0.306838,0.867042,0.46818,class1
0.853264,0.4914,0.681253,0.484757,0.172448,0.986646,0.94602,0.708233,0.843521,0.744295,0.557567,0.175705,0.730671,0.234436,0.086336,0.980771,0.493139,0.689701,0.053219,0.302774,class2
-0.051875,0.489732,0.134231,0.812048,0.635637,0.351496,0.325112,0.246865,0.862801,1.119352,0.141493,0.686183,0.702721,0.846399,0.550925,0.80384,0.249023,0.378369,0.864334,0.39425,class1
1.068176,0.554588,0.246665,0.701023,0.565657,0.101072,0.701501,0.653975,0.432099,0.236854,0.218822,-0.151788,0.179557,0.59455,0.536045,0.496294,0.314402,0.574929,0.681439,1.027559,class2
0.26961,0.556863,0.499551,0.724168,0.070728,0.208807,0.646334,0.798052,0.612066,0.563658,0.289311,0.897684,0.240721,0.938848,0.766309,0.151309,0.088008,0.480423,0.395189,0.478358,class1
0.306618,0.447933,0.494295,0.227911,0.190728,0.344288,0.980733,0.894047,0.109058,0.915163,0.939104,0.172515,0.617084,0.397908,0.945601,0.43012,0.234151,0.931925,0.812909,0.321406,class1
0.383816,0.631397,0.743512,-0.015371,0.57726,0.354891,1.123199,0.98949,0.707155,0.339137,0.402968,0.375383,0.164706,0.519764,0.179106,0.617713,0.973214,-0.051582,0.513828,-0.081749,class2
0.550998,0.884519,0.863159,-0.010913,-0.009013,1.050177,1.007058,0.87586,0.447591,0.260799,0.453888,0.914737,0.830996,0.526514,0.656311,0.168534,0.957433,0.869369,0.284782,1.046554,class2
0.211318,0.657651,0.301927,0.428435,0.918365,0.598029,0.725553,0.182381,0.422052,0.04305,0.521698,0.947251,0.630203,0.401213,0.335732,0.7223,0.879461,0.794151,0.409032,0.679141,class2
-0.029186,1.112464,0.289944,0.312436,0.340121,0.288443,1.003418,1.071309,0.125757,0.11093,0.178765,0.908422,-0.093919,0.589312,0.457984,0.259672,0.833954,0.222281,0.761863,0.126721,class2
0.394582,0.465759,0.485404,0.531967,0.057163,0.457576,0.615513,1.007481,0.375446,0.855359,0.104033,0.933113,0.227942,0.377949,0.479729,0.800687,0.214725,0.921049,0.850261,0.106531,class2
0.982107,0.504671,0.677903,0.295657,0.818399,0.100167,0.657562,0.160331,0.469104,0.464539,0.166654,0.068076,0.871914,0.843958,0.292092,0.046109,0.237878,0.798549,0.381434,0.421833,class1
0.6587,1.055321,0.851709,0.577082,0.577788,1.200936,-0.272007,0.630588,0.054354,0.759409,-0.025066,-0.107412,-0.211104,0.036907,0.847077,-0.177706,0.430343,-0.017208,0.175965,-0.102956,class2
0.494284,0.342108,0.362403,0.446746,0.785906,0.424897,0.821958,0.737063,0.147615,0.043986,0.393605,0.899195,0.831076,0.164664,0.567082,0.686173,0.725987,0.239501,0.951031,0.444858,class1
0.700971,0.916676,0.488662,0.98726,0.828073,0.995415,0.215163,0.066581,0.749459,0.961165,0.055204,0.66357,0.856366,0.04006,0.424947,0.378429,1.014529,0.567617,0.469909,0.063285,class2
0.391366,0.406389,-0.338109,-0.188676,0.663259,1.04214,0.696469,0.40017,0.357221,0.196405,0.545599,0.241721,0.508818,-0.130787,0.424381,0.730469,1.094769,0.159019,0.87583,0.40083,class2
0.776779,0.113575,0.241667,0.803597,0.316886,0.883564,0.346381,0.230918,0.226962,1.023653,0.068584,0.793618,0.712021,0.212968,0.646189,0.432536,0.771936,0.346002,0.149701,0.798773,class2
0.090473,0.284548,0.761542,0.377687,0.317336,0.953404,0.848723,0.723889,0.317217,0.148204,0.52853,0.404822,0.626091,0.36671,0.5101,0.052619,0.588665,0.876125,0.000181,0.395574,class2
0.827423,0.661849,0.433597,0.26184,0.725196,0.222561,0.264915,0.790206,1.011464,0.78072,0.292556,0.681148,0.613982,0.241011,0.649169,0.566305,0.666916,0.608593,0.174906,0.600014,class1
0.136288,0.26317,0.709642,0.258595,0.570128,0.862717,0.820583,0.873334,0.262857,0.307583,0.653484,0.292319,0.408812,0.256154,0.529464,-0.057791,0.735368,0.676402,0.059767,0.52234,class2
0.382202,0.013082,0.679981,0.234732,0.389681,0.146548,0.180537,0.960512,0.737456,0.574122,0.215769,0.987623,0.350685,0.568045,0.795621,0.261684,0.115746,0.081257,0.937757,0.849449,class2
0.402175,0.787244,0.712001,0.068954,0.006284,0.9342,0.898015,0.995132,0.500115,0.146888,0.342038,0.951435,0.960315,0.536737,0.594094,0.035542,0.840224,0.913247,0.142303,0.910555,class2
0.593055,0.474273,0.275442,0.50775,0.244479,0.686732,0.526553,0.707073,0.297186,0.211075,0.826587,0.925411,0.767038,0.437611,0.937094,0.536848,0.622722,0.877241,0.082852,0.521386,class2
0.497682,0.872566,0.889464,0.354131,0.193095,0.972899,0.140859,0.823251,0.017766,0.667095,0.233056,-0.035086,-0.02562,0.291195,0.459122,0.075828,0.242398,0.079891,0.437251,0.015182,class2
0.281226,0.614762,0.825581,0.626818,0.435407,0.18097,0.184025,0.54367,-0.078656,1.161397,0.368153,1.103714,0.338226,1.043619,0.396993,0.2239,0.126498,0.627479,0.575017,0.849468,class1
0.455614,0.097629,0.576844,0.174008,0.501237,0.016394,0.181723,1.061952,0.680394,0.457662,0.131949,0.892346,0.479249,0.590655,0.800203,0.300139,0.068081,0.131191,0.977654,0.774459,class2
0.663356,0.49506,0.032725,0.442909,0.887108,0.433807,0.575142,1.092242,0.742508,0.066586,0.162552,0.392724,0.183376,0.378911,0.547146,0.623151,0.363519,1.029656,1.022756,1.152499,class2
0.837502,0.277748,0.751268,0.871225,0.805153,0.893316,0.236607,0.112134,0.294244,0.608437,0.764213,0.929881,0.790031,0.714131,0.786067,0.152039,0.86821,1.007351,0.202357,0.653983,class2
0.310864,0.967677,-0.171063,-0.031895,0.320722,0.74981,1.450642,0.637273,0.713627,0.804003,0.827157,1.159572,1.19519,0.676925,0.113903,-0.042955,1.493754,0.96572,0.768778,0.641965,class2
0.282398,0.084014,0.617485,0.278269,0.51166,0.058117,0.213634,0.925202,0.689668,0.533443,0.209106,0.951068,0.351742,0.644972,0.701208,0.181121,0.135206,0.148946,0.887614,0.879473,class2
0.378573,0.024764,0.42189,0.152192,0.205075,0.078596,0.400879,0.908503,0.402939,0.444765,0.51749,0.898785,0.577274,0.643742,0.920378,0.490754,0.242484,0.100903,0.389116,0.330509,class1
0.858486,0.490358,0.674121,0.49061,0.181264,0.996567,0.943084,0.705558,0.837751,0.737804,0.558045,0.16727,0.726598,0.242699,0.077869,0.977467,0.48904,0.692462,0.053882,0.300796,class2
-0.100582,0.693208,0.506899,0.585218,0.827591,0.823508,0.326052,0.420489,0.44863,-0.06849,0.741581,0.924553,1.009196,0.594865,0.087944,0.361917,1.382569,0.722042,0.414864,0.75559,class2
0.572793,0.949289,0.501821,-0.065222,0.090795,0.697741,-0.00742,0.727993,0.337886,0.913045,0.361503,0.192149,0.343329,0.600597,0.853183,-0.167494,0.234938,-0.07133,0.231614,-0.179753,class2
0.186856,0.156966,0.600017,0.258427,0.032869,0.230487,0.575305,0.830931,0.058334,0.595414,0.08595,0.310468,0.977077,0.349239,0.253274,0.130965,0.926914,0.242627,0.615107,-0.058753,class2
0.639898,0.748208,0.330171,0.443372,0.137208,0.729341,0.733224,0.831548,0.513672,0.260877,0.040327,0.813494,0.502275,0.940134,0.692125,0.285915,0.222586,0.978533,0.23021,0.016497,class1
0.392827,0.765333,0.337697,0.12542,0.650044,0.953908,-0.048616,0.021282,0.252047,0.251763,0.469647,0.087347,0.638431,0.133191,0.384483,0.803807,0.24004,0.441628,0.571321,0.523436,class1
0.733126,0.283666,0.689094,0.980819,0.815698,0.865518,0.299376,0.098264,0.345735,0.597956,0.843624,0.898584,0.801134,0.71557,0.891914,0.122224,0.922351,0.960476,0.23559,0.65325,class2
0.475358,-0.044012,0.82072,0.312442,0.463677,-0.073841,0.165335,1.164174,0.753584,0.69286,0.200236,1.036481,0.283721,0.448267,0.719489,0.349969,-0.08334,0.260038,0.753521,0.892193,class2
0.927933,0.257165,0.049393,0.061778,0.173215,0.73294,0.919431,0.786498,0.739792,0.865064,0.888069,0.117413,0.481244,0.597366,0.689743,0.251156,0.276068,0.103619,0.821745,0.153499,class1
0.377812,0.909822,0.359093,0.351892,0.757969,0.513508,0.524796,0.727017,0.060068,0.22695,0.138999,0.568849,0.753736,0.364196,0.413155,0.05992,0.096883,0.512153,0.464633,0.627937,class1
0.839437,0.705613,0.387354,0.22247,0.748176,0.170472,0.310969,0.745109,0.981004,0.806856,0.303911,0.665411,0.637934,0.287087,0.643831,0.571584,0.630608,0.610249,0.134625,0.578107,class1
0.58583,0.92778,0.790842,0.249679,0.214345,0.998768,0.033406,0.912119,0.090833,0.639968,0.157716,0.064707,0.044092,0.38992,0.560531,0.008861,0.196092,0.057713,0.506733,0.062409,class2
0.032427,0.117112,0.324498,0.552883,0.375846,0.319889,0.181097,0.113951,0.420517,0.318125,0.479019,0.182096,0.051192,0.194439,0.263643,0.469403,0.348333,0.464098,0.568407,0.488328,class2
0.218801,0.509041,0.372166,0.92341,0.57766,0.909998,0.969425,0.994703,0.885244,0.668578,0.246889,0.947055,0.036768,0.536914,0.847381,0.693759,0.484794,0.962121,0.411719,0.454187,class1
1.091614,0.389701,0.46541,0.009818,1.082148,0.027631,0.802329,0.392861,0.527129,0.197704,0.093213,-0.108507,0.722137,0.744225,0.299501,-0.212685,0.472489,0.857349,0.531266,0.086437,class1
0.87874,0.920176,1.003747,0.436164,0.935987,-0.206872,0.863071,-0.3617,0.172249,0.976501,0.583663,0.622262,0.655385,0.423675,-0.030196,0.019413,0.121265,1.049464,-0.010626,0.576085,class1
0.594948,0.863991,1.228156,0.759619,0.512425,-0.164046,0.076051,0.936159,0.236152,0.22807,0.237153,0.252671,0.626027,0.599427,0.289759,0.949704,0.531587,0.926154,0.420989,0.430107,class2
-0.155827,-0.055789,0.047118,0.221392,0.236662,0.876518,1.327016,0.748667,0.721949,0.07284,0.213338,1.058749,1.185396,0.563397,0.403894,0.218153,0.376036,1.133277,0.584998,0.236362,class1
0.2614,0.685713,0.094515,0.371555,0.848063,0.584661,0.818465,0.260855,0.564443,0.114443,0.37743,0.760333,0.657516,0.560633,0.310952,0.515108,0.95425,0.752653,0.424768,0.80244,class2
0.109955,0.050814,0.719371,0.341992,0.258322,0.343108,0.64159,0.950623,0.203897,0.956201,0.535013,0.188445,0.115847,0.69814,0.437166,0.290322,0.547674,0.356094,0.396004,0.206106,class2
0.441748,0.780505,0.233234,0.171247,0.607221,0.950294,0.065892,-0.034879,0.126249,0.203095,0.322691,0.112415,0.651879,0.206232,0.476673,0.833873,0.306651,0.416589,0.349298,0.501506,class1
0.194029,-0.183696,0.553951,0.068707,0.457941,0.217718,0.165779,1.008177,0.819243,0.383681,0.25059,0.862183,0.321979,0.561649,0.917544,0.38462,0.268056,-0.049562,0.808051,0.884996,class2
0.214075,0.372132,-0.085322,0.481515,0.585971,0.361132,0.046498,0.189423,0.754323,0.838193,-0.174642,0.736074,0.553502,0.663475,0.74952,0.988737,0.10845,0.168186,0.974264,0.401421,class1
0.957477,0.392227,0.158097,0.838682,0.63143,0.044251,0.646209,0.152117,0.728473,0.302922,0.051787,0.630202,0.819401,0.953803,0.435113,0.835135,0.309606,0.268021,0.48281,0.294074,class1
0.095884,0.140747,0.358739,0.596309,0.408614,0.38133,0.126692,0.099208,0.472904,0.3606,0.495109,0.251894,0.101202,0.233998,0.257653,0.453375,0.393753,0.462262,0.587717,0.520239,class2
0.879844,0.942659,-0.024692,0.632172,0.298775,0.973986,0.779937,0.279948,0.856224,0.745644,0.526728,0.624953,0.837856,0.330809,0.833771,0.754348,0.042876,0.508384,0.39247,0.264784,class2
0.569733,0.981769,0.784493,0.915833,0.196353,0.550189,0.552913,0.507761,0.764374,0.952625,0.124112,0.820517,0.198019,0.415075,0.346854,0.448761,0.054525,0.325711,0.646739,0.161416,class1
0.347748,0.039417,0.665624,0.249065,0.422893,0.131322,0.165917,0.966057,0.717353,0.586675,0.206488,0.961736,0.384569,0.589605,0.793397,0.234033,0.06913,0.073507,0.928479,0.869952,class2
0.220656,0.302423,0.211205,0.106948,0.690545,0.43291,0.919218,0.118582,0.28002,0.830955,0.004562,0.50521,0.503976,0.20597,0.231549,0.342795,0.938777,0.746687,0.639595,0.39001,class1
0.590227,0.96533,0.814287,0.301734,0.276011,1.050723,0.03516,0.84953,0.053352,0.663626,0.136366,0.003422,0.10342,0.332752,0.580153,0.069389,0.200689,0.123839,0.526715,0.070369,class2
0.606204,0.174035,0.297886,0.669914,0.494618,0.351222,0.562398,-0.078942,0.992757,0.685625,0.280166,0.635904,0.924437,0.433629,0.97205,0.346791,0.351766,0.292593,0.645343,0.654689,class1
0.355043,0.737292,1.017411,0.783633,0.465482,0.424957,0.415818,0.881934,0.273715,0.267051,0.89463,0.095223,-0.003875,0.0622,0.727656,0.19571,0.793106,0.888975,0.660779,0.970071,class2
0.777277,0.848924,0.47347,0.977661,0.852614,1.004327,0.276065,0.056452,0.725231,0.930313,0.080514,0.649217,0.894879,0.098629,0.454241,0.400534,1.008225,0.6105,0.485963,0.045066,class2
0.532074,0.824936,0.675119,0.202727,0.18419,0.98431,-0.054318,0.994728,0.029758,0.649263,0.19223,-0.011302,0.013514,0.296636,0.564553,0.044691,0.125783,-0.015793,0.400812,0.103431,class2
0.553631,1.014829,0.774444,0.899503,0.183243,0.55585,0.548073,0.50111,0.737406,0.952341,0.124886,0.808158,0.187015,0.385049,0.356014,0.448532,0.018789,0.345015,0.664443,0.156134,class1
0.892641,0.682516,0.155735,1.330614,0.468917,-0.143269,1.537522,0.035049,0.539599,-0.463945,1.319008,-0.058087,0.086778,0.621703,1.070237,0.619544,0.797113,1.062634,0.573227,0.08835,class2
0.834688,0.931186,0.003537,0.614408,0.311065,0.991942,0.806691,0.302951,0.813089,0.801781,0.526965,0.665522,0.870011,0.333217,0.862254,0.751016,0.021392,0.469521,0.410627,0.290278,class2
0.438143,0.466984,0.048736,0.36524,0.526199,0.866062,0.821227,0.711039,0.563075,0.463308,0.093714,0.154206,0.208399,0.828816,0.767868,0.897185,0.760629,0.205851,0.480269,0.719322,class1
0.665334,0.708397,0.835555,0.729661,0.391407,0.664663,0.320474,0.704798,0.489923,-0.019881,0.673938,0.247808,0.279353,0.21089,0.882144,0.243244,0.602039,0.752075,0.592543,0.804365,class2
0.598463,0.475373,0.278896,0.512334,0.246489,0.680884,0.522836,0.706846,0.301416,0.212877,0.824072,0.922323,0.766367,0.443658,0.942501,0.545301,0.626159,0.880604,0.088891,0.524352,class2
-0.096892,0.529981,0.063038,0.867203,0.597468,0.463804,0.161226,0.282732,1.142302,0.778402,0.130839,0.805346,0.867693,0.65812,0.854235,1.017217,0.201303,0.288618,0.508868,0.384832,class1
