@relation 'generators.RandomRBFGenerator '

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute class {class1,class2}

@data
0.669184,0.787558,0.529155,0.740005,0.475681,0.472168,0.611973,0.558792,1.055603,0.81081,class2
-0.082564,0.858654,1.037243,0.625153,0.870166,1.103022,0.775929,0.710612,0.118052,0.431033,class1
0.054928,0.155485,0.736505,0.808594,0.384223,0.641563,0.252627,0.26322,0.501943,0.311571,class1
1.053584,0.283181,0.728041,0.529882,0.825459,0.113634,0.110596,0.412745,0.284146,0.664143,class1
0.504422,0.048528,0.603147,0.003204,0.639244,0.337596,0.580003,0.046765,1.036739,0.444919,class2
1.211185,-0.40383,-0.022419,1.314303,0.084631,1.297798,0.933972,0.747205,0.652948,0.055215,class1
0.270844,0.566093,0.264088,0.904489,0.539505,0.85804,0.949268,0.659531,1.035824,0.587045,class2
0.792156,0.88558,0.331788,0.653674,0.23751,0.614461,0.456828,0.253652,0.84585,0.526969,class2
0.374823,0.094573,0.709754,0.016496,0.802665,0.291839,0.548591,0.080747,0.984827,0.420811,class2
0.811652,-0.548103,0.610309,0.877501,0.26094,-0.891398,1.274798,0.508914,-1.284353,1.666558,class2
0.469412,0.917441,-0.076504,0.756066,0.669734,0.465068,0.613876,1.236533,0.400749,0.090826,class2
0.735945,0.752605,0.828743,0.555751,0.286194,0.723568,0.685324,0.046692,0.524479,0.79305,class2
0.37493,0.463709,0.333973,0.443419,0.50453,0.998722,0.630192,0.909555,0.507962,0.491401,class1
0.365154,0.599052,0.091239,0.285841,0.727165,0.964027,0.791169,0.857074,0.237936,0.873315,class2
0.051585,0.244792,0.788778,0.703026,0.470129,0.810781,0.095284,0.473562,0.961801,0.232278,class1
0.933832,0.700435,0.138655,0.808824,0.659714,0.288254,0.701677,0.935068,0.046093,0.103421,class2
0.436721,0.408387,0.330521,0.465316,0.941934,0.680292,0.243513,0.053878,-0.118563,0.862843,class1
0.852719,0.636684,0.781982,0.30142,0.278212,0.877069,0.074213,0.882584,0.394031,0.76853,class2
0.195567,0.475799,0.570452,0.282875,0.063169,0.093133,0.426425,0.212088,0.838808,-0.001784,class2
0.695387,1.17936,0.601642,0.451963,0.536074,0.730075,0.822677,0.432483,-0.346827,0.524951,class1
0.475255,1.008314,0.516816,0.755948,0.082034,0.511281,0.220921,0.304889,0.107191,0.577726,class1
-0.088097,-0.187559,0.141272,0.688655,0.731932,1.249294,0.590835,0.956051,-0.113315,-0.021763,class1
0.947491,1.052243,0.373505,0.315018,0.460913,0.081178,0.470163,0.394181,0.721898,0.998627,class2
0.033221,0.846633,0.522355,0.369345,0.468145,-0.161393,0.094677,0.38146,-0.246258,0.525997,class2
0.399328,0.77699,0.805024,0.45668,0.692913,0.125444,0.312301,0.536673,0.112834,0.636561,class2
0.219396,0.896884,0.50083,0.791847,0.523728,0.573169,0.195452,0.42098,0.94102,0.560888,class1
0.203089,0.441432,0.423248,0.530559,0.699369,0.020575,0.639617,0.440034,0.397631,0.008185,class2
0.476066,0.715807,0.19461,0.826193,0.267886,0.750306,0.445352,0.073246,0.723401,0.406669,class2
0.507972,0.960365,0.587807,0.957041,0.384818,0.119341,0.974671,0.988936,0.46514,0.296535,class1
-0.027564,0.694562,0.341334,0.404162,0.701396,1.211752,0.092937,0.780163,-0.255961,0.743048,class1
0.760207,0.7116,0.875734,0.530883,0.232898,0.775656,0.708687,0.050864,0.551653,0.831704,class2
1.095401,0.297917,0.301207,0.726445,1.186328,0.680544,-0.153521,0.901496,0.415083,-0.213305,class2
0.121282,0.938371,0.689796,1.33117,0.307662,0.035176,1.118077,1.23751,0.234289,0.237521,class1
-0.077984,0.121933,0.840743,0.690753,0.48676,0.62502,0.297113,0.105754,0.483255,0.156274,class1
0.145956,0.657697,0.274206,-0.044963,0.780406,0.81976,0.468525,0.407827,1.005564,0.030515,class1
0.235926,0.488812,0.297838,0.598635,0.927498,0.867284,0.220033,0.054267,0.782886,0.562415,class2
0.372342,0.462582,0.337812,0.440007,0.503433,0.993588,0.63231,0.909563,0.511551,0.493318,class1
0.370449,0.382685,0.424218,0.059588,0.73245,0.556426,0.467549,0.4885,0.458799,0.481348,class1
0.074248,0.039994,0.452378,0.846395,0.984808,0.357483,0.278288,0.023811,0.780692,0.102524,class2
0.110009,0.383725,0.40276,0.365171,0.692613,0.874813,0.26219,0.175564,-0.106988,0.827185,class1
0.736897,0.737426,0.854991,0.520299,0.277012,0.760369,0.672297,0.052946,0.525613,0.795518,class2
0.635584,0.339031,0.666496,0.868523,0.373266,0.666051,0.23179,0.960512,0.729602,0.348248,class1
0.484953,1.140552,0.203126,0.197209,0.422279,0.159378,0.137172,0.270985,0.914736,0.151221,class2
0.771244,0.750413,0.086595,0.158209,0.303853,0.828648,1.1525,1.268411,0.596964,1.083065,class2
0.483327,0.34356,0.50658,0.615583,0.391216,0.950017,0.776839,0.115963,0.6761,0.874992,class2
0.467723,0.618122,0.290701,0.887458,0.249386,0.481306,0.532767,0.170249,0.766261,0.741051,class2
0.306833,0.504037,-0.154002,0.64243,1.094082,1.274233,0.454106,-0.402993,0.79299,0.98576,class2
0.447903,-0.467726,1.232494,0.191952,1.199172,1.100339,-0.254036,0.209382,0.450861,0.36992,class1
0.972088,1.055759,0.066596,0.829576,0.71644,0.136183,0.929378,0.44511,0.861343,0.124961,class2
0.724702,0.218315,0.59373,0.730379,0.861631,0.352519,0.226334,0.415664,0.755379,0.068002,class2
0.601185,0.618352,0.401482,0.179833,0.35167,0.770428,0.696387,0.873581,0.329982,0.816904,class2
0.034891,0.454068,0.799148,1.170086,0.612205,0.515191,0.225469,-0.027506,0.15927,-0.114998,class1
0.285233,0.101359,0.453163,0.838354,0.556189,0.852051,0.817495,-0.044876,0.524783,1.03971,class2
-0.086518,0.618527,0.377491,1.055633,0.291892,0.94886,0.471281,0.996047,0.512982,1.169234,class1
0.549624,0.395695,0.264416,0.65585,0.451158,0.850222,0.839588,-0.099665,0.775027,1.060668,class2
0.040318,0.164605,0.753502,0.844241,0.38865,0.708853,0.211855,0.240221,0.529956,0.335193,class1
0.333039,0.508731,0.297377,0.604592,0.28216,0.981953,0.200514,0.391113,0.033471,0.871757,class1
0.050228,0.127078,1.342083,0.74451,0.753663,-0.090458,0.409466,0.846818,-0.233839,1.129247,class2
0.217473,-0.169294,0.066349,0.359942,1.035694,0.019234,0.210027,0.764118,0.589772,0.340473,class2
0.067768,0.003926,0.483113,0.799832,0.96179,0.373566,0.313174,0.030959,0.820928,0.106895,class2
0.35508,0.874597,0.548956,0.587448,0.034175,0.768672,0.618984,0.882482,0.438957,0.010671,class2
0.217187,0.900747,0.725271,0.877861,0.618755,0.60834,0.104712,0.430604,0.981288,0.593852,class1
0.751364,0.736422,0.851927,0.536932,0.266982,0.741033,0.691341,0.067509,0.51608,0.806186,class2
0.531826,0.241517,1.236586,0.358442,-0.035342,0.880318,0.617414,0.616917,0.184083,0.090018,class1
0.808877,0.585425,0.750534,0.201359,0.283809,0.835052,0.007488,0.963585,0.369506,0.799006,class2
0.709123,0.333645,0.431495,-0.089378,0.756345,0.404182,0.246326,0.380067,0.08344,0.403483,class2
0.700167,0.380767,0.223685,0.36986,0.942071,-0.044579,0.953622,0.935144,0.925739,0.930981,class1
0.735466,1.2625,1.185136,1.102578,-0.00011,0.885666,0.864059,0.200303,0.870163,-0.406376,class2
0.745975,0.745942,0.851199,0.526412,0.269437,0.752869,0.692442,0.072893,0.520813,0.810117,class2
0.120419,0.816512,0.099255,0.386153,0.211365,0.231715,0.478901,0.414801,0.861451,0.176119,class2
0.339403,0.863492,0.453194,0.078896,0.417378,0.614367,0.791488,0.986447,0.47382,0.832952,class2
0.010347,0.640984,0.629407,0.615,0.380616,0.920626,0.723842,0.21145,0.490836,0.723365,class1
0.03694,0.082605,0.218851,1.034287,0.537868,0.958419,0.973595,0.946861,0.966836,0.526128,class2
0.915093,0.374865,0.149576,0.147756,0.509832,0.877439,0.436814,0.545778,0.661951,0.151284,class1
-0.019941,0.780905,-0.086376,0.579393,0.236186,0.438212,0.213382,0.24385,0.904681,0.129737,class2
0.257119,-0.123435,0.628824,0.201219,0.853766,0.493629,0.074958,0.535936,0.504625,0.747216,class1
0.236006,0.819927,0.236303,0.098127,0.364642,0.793812,0.708944,0.049087,0.716406,0.033425,class1
0.053571,0.854574,0.599275,0.920917,0.694434,0.631439,0.002982,0.508684,0.79835,0.72469,class1
0.743631,0.712935,0.856107,0.505768,0.24823,0.751946,0.688252,0.087354,0.535269,0.785589,class2
0.524482,0.984778,0.150911,0.985629,0.159301,-0.012131,1.388092,0.838017,0.577635,-0.022611,class1
0.321501,0.210903,0.366087,0.315571,0.919588,0.829374,0.487624,0.30837,0.008715,0.66221,class1
0.209224,0.794603,0.17895,0.044077,0.360426,0.798818,0.695382,0.146591,0.801482,0.005786,class1
0.729097,0.744642,0.862561,0.554923,0.255528,0.72543,0.669611,0.06415,0.497831,0.805079,class2
-0.09198,0.703612,-0.068584,0.819716,1.233201,0.972933,0.039072,0.312429,0.452572,0.77109,class2
0.173759,0.972449,0.7754,0.496393,-0.0003,0.516535,0.762707,0.959824,0.152992,0.053722,class2
0.091916,0.067526,0.522818,1.208917,0.984121,0.778659,1.338102,1.197158,0.830411,0.276777,class2
0.941045,0.585206,0.068974,0.105043,-0.534608,0.292726,0.701075,-0.374967,-0.136077,1.145511,class2
0.153761,0.439731,0.508189,0.596458,0.232249,0.634947,0.201527,0.000329,0.203825,0.204481,class2
0.47358,0.721471,0.020399,0.240584,0.739379,0.153997,0.535423,0.163038,0.635791,0.547524,class2
0.285341,0.240634,0.529101,0.532847,0.875015,0.620865,0.419537,0.326524,0.086906,0.731989,class1
-0.078098,0.693191,0.028221,-0.392259,0.631582,0.429618,0.323002,0.195428,0.95008,0.006042,class1
0.256305,0.878719,0.79981,0.714695,0.853539,0.836144,-0.071869,0.686494,0.936697,0.977117,class1
0.359687,0.467996,0.333396,0.455751,0.513352,0.995795,0.613482,0.904976,0.524511,0.473869,class1
0.34089,0.150847,0.28586,0.335803,0.931113,0.906883,0.298164,0.181353,0.138132,0.638537,class1
0.239055,0.152985,0.274994,1.055197,0.520375,0.990582,0.866268,0.921621,0.939592,0.564661,class2
0.370866,0.438267,0.312301,0.445433,0.515206,0.969699,0.655364,0.899907,0.509277,0.497067,class1
0.809607,-0.115994,0.484891,0.255615,0.740059,1.01631,0.782824,0.038397,0.98495,0.911848,class2
0.817593,-0.023927,0.546732,0.773836,0.226456,0.937743,0.292139,1.057517,0.733896,0.053029,class1
0.273564,0.207195,0.296994,0.376206,0.833976,0.809208,0.386414,0.212804,0.053196,0.663246,class1
-0.752662,0.582806,0.680826,-0.123061,0.954466,0.968747,0.926633,-0.239343,0.662093,0.610403,class1
0.12939,0.546045,0.562512,0.680374,0.527672,0.563228,0.187779,0.493928,0.958279,0.128389,class1
0.585955,0.098912,0.479619,0.627589,0.313359,1.018252,0.59174,-0.153593,0.761948,0.894361,class2
0.863977,0.297896,0.12743,0.157724,0.514757,0.808212,0.366266,0.678425,0.582134,0.207854,class1
0.356283,0.919807,0.519581,0.629713,0.105501,0.799809,0.60689,0.926698,0.417494,0.00213,class2
0.12282,0.669569,0.661011,0.186759,-0.143262,0.25695,0.399798,0.08832,0.690476,0.112444,class2
0.609205,0.618912,0.029714,0.197946,0.835503,0.300138,0.597458,0.252625,0.69511,0.387976,class2
0.220442,0.925051,0.07397,0.440034,0.274072,0.327766,0.38012,0.492515,0.757864,0.242949,class2
0.374384,0.530466,0.288166,0.579592,0.273185,0.969352,0.223761,0.418542,0.036135,0.818208,class1
0.656341,0.58451,1.128635,0.865128,1.400629,-0.095717,0.006125,-0.017207,1.328059,-0.252391,class2
0.782233,0.156172,0.047095,0.370176,-0.033664,0.583771,0.844978,0.91578,0.94972,0.638096,class2
0.060912,0.172785,0.761851,0.902083,0.404413,0.686377,0.203638,0.238327,0.457486,0.259653,class1
0.302798,0.911163,0.384677,1.161867,0.120791,-0.330019,0.434919,1.079562,0.751466,-0.003221,class1
0.502293,1.608435,0.095841,0.651595,1.272145,0.095958,1.27853,0.406211,-0.406974,0.466007,class1
0.377936,0.998565,0.621382,0.699199,0.198077,0.398244,0.046474,0.27351,0.192861,0.70891,class1
-0.226827,0.453049,0.644702,0.756883,0.377758,0.486382,0.276067,0.211181,1.179033,0.366619,class1
0.248322,1.15143,0.834562,0.756158,0.137835,0.587924,0.541558,0.712452,0.611061,0.164323,class2
0.749578,0.651768,0.705099,-0.598957,0.301672,1.008546,0.363454,1.061233,1.092294,1.178025,class2
0.170221,0.475957,0.549571,0.261789,0.053701,0.090392,0.448598,0.214487,0.858817,0.017849,class2
0.377193,1.018918,0.602483,0.734477,0.253005,0.453461,-0.007053,0.290786,0.177157,0.709401,class1
0.446666,0.537056,0.528326,0.522664,0.192937,0.820659,0.657819,0.643914,1.133615,0.811288,class2
0.597307,0.300487,0.724231,0.751499,0.316062,0.48545,0.256016,0.78765,0.63027,0.341707,class1
1.199551,0.548365,0.041676,0.066174,1.540903,-0.380249,0.465649,1.444836,0.402472,-0.060979,class2
0.793872,0.631005,0.885359,0.565635,0.16238,-0.143414,-0.061346,-0.261795,1.175437,-0.4509,class2
0.136483,1.195953,0.585098,0.556253,0.422625,0.499363,1.020395,0.666948,0.486124,0.016467,class1
0.929245,0.794431,0.402324,0.460504,0.684736,-0.223376,0.675485,0.190421,0.687483,0.853517,class2
0.521987,0.678735,0.058282,0.327636,0.796547,0.132857,0.504054,0.096639,0.660766,0.527064,class2
0.748218,0.681072,0.294315,0.876939,0.337668,0.669394,0.05247,1.244908,1.179893,0.459146,class1
-0.131133,0.351558,0.705378,0.727715,1.520246,0.570615,0.617217,-0.536011,0.941277,-0.095064,class2
-0.318897,0.671399,0.737317,0.900794,0.819931,1.031729,0.163749,0.08114,0.283451,0.390942,class1
0.349602,0.461532,0.316852,0.436578,0.494029,1.00796,0.62256,0.895726,0.489158,0.498691,class1
0.093211,0.903367,0.762619,0.744589,0.669641,0.185988,0.965942,0.138672,0.081054,0.672654,class1
0.459389,0.161457,0.277324,0.251261,0.967459,0.632196,0.294218,0.087284,0.010111,0.545458,class1
0.217776,0.317744,0.733532,0.221366,0.170773,0.284296,0.256407,0.095246,0.660941,0.104811,class2
0.179832,0.204691,0.442452,0.258634,1.001288,0.695013,0.583466,0.326082,0.246578,0.653573,class1
0.800701,0.346328,0.352989,-0.324153,0.342332,0.214016,-0.001184,-0.009524,1.286763,0.650144,class2
0.945296,0.349458,0.235719,0.202824,0.492786,0.87508,0.481205,0.534857,0.562222,0.199611,class1
0.011131,0.944439,0.709178,0.781971,0.706444,0.79348,-0.098919,0.691232,0.796209,0.790575,class1
0.581172,1.286052,0.019622,0.722022,0.531626,0.911846,0.772002,1.067752,0.569017,-0.295903,class2
0.634872,0.894959,1.130469,1.034285,0.999386,0.148944,0.680757,0.433097,0.747873,0.196563,class2
0.718204,0.28131,0.305293,0.139375,0.603721,0.434493,0.721024,0.435752,0.158343,0.604197,class2
0.705411,0.160551,0.712287,0.714649,0.456921,0.605151,0.450661,1.005344,0.785022,0.263665,class1
0.062724,0.636614,0.229009,0.804303,1.03934,1.034102,0.383811,-0.027236,-0.185333,1.010753,class1
-0.117526,0.335332,0.565271,0.173774,-0.065989,0.229131,0.167488,0.034843,1.120921,0.297932,class2
0.809132,0.735814,0.757463,0.250849,0.36097,0.736332,0.065696,1.051943,0.34737,0.822379,class2
0.391055,0.616615,0.711666,1.017456,0.662945,-0.300284,1.314985,0.94947,0.878562,0.495509,class1
0.072754,0.084041,0.724425,0.338287,0.706557,0.750665,0.126878,0.3108,0.6711,0.534906,class1
0.097172,0.443494,0.851858,0.811192,0.469372,0.313335,-0.01359,0.221592,0.398961,0.104411,class1
0.140333,0.375243,0.456099,0.825437,0.539503,0.684449,0.682173,1.038698,0.94299,0.689787,class2
0.878912,0.351222,0.213673,0.126577,0.498012,0.895695,0.413255,0.529304,0.649689,0.138791,class1
-0.037173,0.511258,0.674795,0.749275,0.373029,0.803187,0.589004,0.365279,0.593746,0.850449,class1
0.118055,-0.026196,0.422044,0.899084,0.883622,0.353378,0.307742,-0.00794,0.760091,0.14855,class2
0.136231,1.015304,-0.026747,0.387705,0.250842,0.443785,0.273917,0.557045,0.708031,0.19194,class2
0.291301,0.251833,0.135531,0.176752,0.916267,1.020178,0.494301,0.465329,0.082224,0.806634,class1
0.013958,1.012712,0.731031,0.888582,0.656582,0.013283,0.919035,0.24953,0.114012,0.551551,class1
0.511514,0.736921,0.023055,0.257515,0.755716,0.215102,0.580618,0.175399,0.592229,0.501022,class2
-0.1339,0.636078,0.851614,0.777909,0.737842,0.376902,-0.231979,0.432527,0.559558,0.95328,class1
0.503569,0.14428,0.766668,0.082936,0.773663,0.2512,0.540978,-0.0198,0.998046,0.372449,class2
0.707522,0.721325,0.399082,0.782436,0.365113,0.653486,0.592047,0.353677,0.83819,0.669996,class2
0.322907,0.845352,0.511278,0.587132,0.088819,0.718034,0.602717,0.875942,0.486118,0.04872,class2
0.057847,0.066433,0.738753,0.34721,0.729062,0.776843,0.122711,0.298327,0.677167,0.521464,class1
-0.492884,0.711127,-0.073699,1.256635,-0.396478,0.738707,1.512022,0.544678,0.565885,0.756101,class1
0.510477,1.219277,0.386109,0.298094,0.822179,0.231164,1.351747,0.664636,-0.475545,0.528741,class1
0.31716,0.741253,0.233298,1.047665,-0.140052,0.695863,0.192821,0.14435,1.176877,0.222,class2
0.847946,0.67278,0.083982,0.824004,0.637926,0.291317,0.653068,0.868998,0.094875,0.079431,class2
0.209023,0.211253,0.704969,0.133297,0.285499,0.3927,0.616765,0.966566,0.147119,0.801147,class2
0.04951,1.366936,0.360493,0.461933,-0.086234,0.030566,0.376406,0.530785,0.148724,0.420833,class1
0.194656,0.935932,0.048833,0.406758,0.308248,0.362788,0.34615,0.5114,0.72082,0.277979,class2
0.204211,0.334154,0.220207,0.435478,0.964178,0.760631,0.432261,0.23856,0.039085,0.560583,class1
0.823709,0.23099,0.069821,0.502521,-0.006981,0.675453,0.91441,0.991829,0.82876,0.579904,class2
0.725799,0.738686,0.829909,0.522791,0.253954,0.727358,0.688852,0.0846,0.498308,0.831549,class2
0.953269,0.663535,0.140406,0.796881,0.717803,0.312254,0.670407,0.884777,0.056683,0.097596,class2
0.410324,0.652113,0.512299,0.766632,0.93718,1.055409,0.266792,0.133978,0.660522,0.72069,class2
0.367744,0.396409,0.444058,0.033015,0.722012,0.572021,0.448867,0.455604,0.463991,0.478558,class1
0.352549,0.349495,0.409686,0.397811,0.606575,0.928503,0.541775,0.850013,0.40341,0.4629,class1
1.114428,0.516861,0.354621,1.073394,1.230506,0.95531,-0.339042,0.543376,0.226385,0.424027,class2
0.265603,1.259047,0.623663,1.058105,0.409696,0.163241,1.162571,1.14772,0.22005,0.30234,class1
0.260551,0.212235,0.322393,0.364764,0.854702,0.831036,0.385061,0.243876,0.044222,0.683242,class1
0.721161,0.752516,0.810108,0.494805,0.308086,0.745357,0.728224,0.027959,0.536734,0.846472,class2
-0.034541,0.563766,1.004922,0.702389,0.611134,-0.214898,1.242044,0.193804,-0.052134,0.407528,class1
0.015138,0.833549,0.091358,-0.124459,0.352307,0.75277,0.786659,0.032189,0.603984,-0.120546,class1
0.753992,0.378629,0.205791,0.303887,0.981175,0.033166,0.949538,0.982534,0.970328,0.925109,class1
0.73483,0.744303,0.839983,0.52113,0.27818,0.76057,0.705841,0.079656,0.516409,0.821239,class2
0.208333,0.459487,0.318521,0.696383,0.258115,1.057242,0.120219,0.343269,0.188692,0.876071,class1
0.042912,0.777176,0.296343,-0.155661,0.296262,0.683875,0.640712,0.169511,0.957201,0.126676,class1
0.253309,0.631017,0.087025,0.581944,0.84067,0.887729,0.022865,0.259278,0.622189,0.38788,class2
0.160473,0.291832,0.380885,0.350764,0.87872,0.740382,0.348972,0.206094,0.081894,0.727215,class1
0.175098,0.423024,0.842415,0.702877,0.473738,0.392551,-0.0299,0.235347,0.296043,0.145673,class1
0.106302,0.71229,0.645744,0.670522,1.059864,0.486961,1.268865,-0.183217,-0.008599,0.370368,class1
0.303225,0.780535,0.404198,0.130894,0.366694,0.571433,0.922931,0.898194,0.512732,0.822001,class2
-0.039893,0.711691,0.658156,0.761073,0.179913,1.046893,0.956831,0.234145,0.663522,0.663416,class1
-0.04029,1.475761,0.893483,0.34573,0.520981,0.425418,0.365775,0.410204,0.311464,0.208214,class1
-0.594733,-0.041235,1.03431,1.142056,0.121727,1.137672,0.451554,0.286542,0.81996,-0.303489,class1
0.43075,0.046705,0.394755,0.503187,0.985217,0.847573,-0.12336,0.484261,0.624245,0.576416,class1
0.405806,0.219195,0.967516,0.17951,0.526593,0.963409,0.360607,0.550247,0.592997,0.606417,class1
0.19074,1.066257,0.111044,0.23341,0.147343,0.311966,0.396614,0.619854,0.858882,0.397072,class2
0.295236,0.395222,0.661972,0.212211,-0.005638,0.123228,0.720648,1.223767,0.704511,-0.174112,class1
0.64162,0.72861,0.748878,0.662198,0.748761,0.122965,0.358211,0.320911,0.327725,0.64321,class2
0.408291,0.17173,0.021563,0.827819,0.656592,0.998112,0.73815,0.797567,0.899577,0.404877,class2
0.371226,0.718022,0.740316,0.572572,0.653483,0.200093,0.342964,0.477189,0.164976,0.57048,class2
-0.060416,-0.169742,0.795277,0.2742,0.588948,0.929724,0.346037,0.065479,0.566671,0.705434,class1
0.257495,0.515234,0.64374,0.234676,0.099632,0.110978,0.392962,0.145375,0.874901,0.081534,class2
0.395193,0.792325,0.485532,0.050188,0.372465,0.543355,0.852702,1.002271,0.423226,0.795808,class2
0.340351,0.188283,0.589569,0.782414,0.384245,0.995289,0.768844,-0.073908,0.552337,0.837644,class2
0.21,0.816801,0.237838,0.09147,0.36,0.562249,1.024656,0.898618,0.37683,0.576053,class2
0.43172,0.246213,0.275732,0.840759,0.385381,0.74682,0.814664,0.299719,0.844449,0.652636,class2
0.312521,-0.1645,0.261407,0.190797,0.484288,1.36552,-0.364958,0.487091,1.261394,1.05183,class1
0.397379,0.834484,0.485334,0.036366,0.358348,0.583355,0.831369,0.990165,0.427131,0.788377,class2
0.708023,0.469812,0.143563,0.406345,0.971167,0.057219,0.978505,0.921336,0.980979,0.969334,class1
1.190562,0.846737,-0.024578,1.306807,0.974093,0.5927,-0.020801,-0.102867,0.510263,-0.407377,class2
0.163144,0.177872,0.21533,0.940181,0.52416,1.018371,0.797131,0.800894,1.016305,0.536405,class2
0.180474,0.576066,0.186632,0.633824,0.836645,0.893773,0.174871,-0.006818,0.734099,0.637039,class2
0.433043,0.775123,0.707933,0.586226,0.488258,0.04043,0.231382,0.51204,0.170829,0.66142,class2
-0.022458,0.665479,0.682125,0.149232,0.410484,0.095052,0.062015,0.826594,0.394615,0.535745,class2
0.371364,0.986032,0.725588,0.506847,0.019501,0.53874,0.860242,0.649909,0.684151,-0.100828,class2
0.386391,0.446119,0.309904,0.457723,0.487627,0.984245,0.632042,0.887688,0.514314,0.470195,class1
0.390054,0.846516,0.447343,0.06588,0.317809,0.635291,0.8729,0.959249,0.467109,0.750752,class2
0.249757,0.856462,0.532418,0.198815,0.500416,0.515514,0.881197,0.807719,0.490273,0.716219,class2
0.963094,0.623442,0.0791,0.878418,0.572954,0.200818,0.760403,1.00872,0.069929,0.042738,class2
0.168337,0.711846,1.110042,0.845821,0.948443,0.032741,0.90856,0.082612,0.420328,0.922859,class1
0.466361,0.998191,0.591368,0.959938,0.415341,0.102397,0.958686,0.954818,0.457437,0.278339,class1
0.661073,0.115318,0.282391,0.266201,0.622717,1.106157,0.834938,-0.113116,0.167716,0.710391,class1
0.348109,0.379301,0.3007,0.545301,0.480183,1.105122,0.725242,0.95913,0.548295,0.545506,class1
0.673149,0.078305,0.521765,0.248871,0.868536,0.730009,0.811686,0.119059,0.095011,0.488949,class1
1.035007,-0.141533,0.352675,0.959971,0.142576,0.768361,0.205606,0.572084,1.02569,0.422924,class1
0.236133,0.007687,0.437294,0.515562,0.113784,0.89113,-0.029365,0.796748,1.222371,0.199687,class1
0.394588,0.38863,-0.052063,0.749317,1.098241,0.86186,0.516208,0.112341,0.938873,0.492174,class2
0.558163,0.171929,0.423414,0.229205,0.905312,0.150194,0.79482,0.508176,0.761953,0.88904,class1
0.261694,0.226788,0.300563,0.37739,0.856806,0.803883,0.384797,0.260415,0.029668,0.672114,class1
0.081616,0.080448,0.706158,0.355578,0.709581,0.753822,0.132785,0.35435,0.669914,0.55135,class1
0.136863,0.738801,0.699176,0.985585,0.699478,0.622617,-0.183727,0.515546,0.871727,0.659786,class1
-0.188106,0.054754,0.681173,0.392637,0.65675,0.536427,0.338842,0.275353,0.711802,0.851019,class1
0.333802,0.205727,0.451408,0.599721,0.507346,0.838123,0.860784,0.217978,0.686009,0.755483,class2
0.38753,0.369431,0.391381,0.027812,0.679261,0.539188,0.436908,0.450329,0.417218,0.464919,class1
0.320043,0.436405,0.293568,0.417455,0.503786,1.023129,0.677082,0.880215,0.523911,0.481445,class1
0.203865,0.057138,0.504283,1.146819,0.59963,0.969871,0.907916,1.059958,0.830614,0.747973,class2
0.988824,0.542243,0.182081,0.761498,0.811585,0.357872,0.785587,0.848649,0.142785,0.128655,class2
0.021382,0.158486,0.722595,0.831596,0.390895,0.659943,0.225061,0.240889,0.52133,0.298392,class1
0.390073,0.396672,0.399325,0.047261,0.704138,0.550734,0.454099,0.480499,0.468063,0.48043,class1
0.122256,0.346717,0.621336,0.288328,0.046986,1.11352,0.228935,0.662012,0.053215,1.234505,class1
0.757985,0.305357,0.810081,0.955399,1.012656,0.218176,0.462491,0.140845,0.219924,0.635091,class2
0.749204,0.741906,0.849848,0.535958,0.26723,0.744937,0.696005,0.063516,0.521564,0.813668,class2
0.379737,0.388042,0.410984,0.041895,0.713793,0.573671,0.455882,0.468334,0.447297,0.487782,class1
0.663158,0.398937,0.821176,0.399903,0.40683,-0.094605,0.232569,-0.062807,0.371072,0.788873,class2
0.552737,0.864505,0.612321,1.07317,0.221205,0.688328,0.39983,0.592209,0.74696,0.592123,class2
0.452141,0.801725,0.114248,0.295919,0.801917,0.130158,0.618974,0.167104,0.644186,0.493962,class2
1.063726,0.640128,0.196944,0.783469,0.608563,0.214882,0.629188,1.040755,-0.042567,0.012205,class2
0.408479,1.024609,0.46242,0.773832,0.059146,0.767795,0.673145,0.535947,0.840832,0.703464,class2
0.418954,0.129855,0.872892,-0.059977,0.42603,0.905884,1.115267,-0.0724,-0.066407,0.345449,class1
0.112452,0.926507,-0.107272,0.612229,0.162252,0.233823,0.187821,0.569392,0.556029,0.327762,class2
0.805781,-0.111929,-0.090815,0.109395,-0.146781,1.416202,0.942835,1.253873,1.556874,0.646655,class1
0.233808,0.547886,0.207921,0.627403,0.970434,0.816265,0.217498,-0.015524,0.808726,0.543771,class2
0.989465,0.468643,0.179001,0.212152,0.39326,0.921565,0.328661,0.561086,0.734582,0.14997,class1
0.241214,0.415808,0.349694,0.493852,0.363279,0.997542,0.171688,0.355444,-0.075779,0.839009,class1
-0.080529,-0.079675,0.981896,1.26217,0.741218,0.315782,0.08795,-0.392671,0.535096,0.411891,class1
-0.007159,0.169104,0.745738,0.843351,0.370579,0.643883,0.253474,0.261378,0.485526,0.323811,class1
0.993627,0.761125,0.167473,0.726997,0.668798,0.201415,0.608577,0.844664,0.136477,0.073191,class2
0.560956,0.092562,0.074145,0.446713,0.813837,0.799244,0.18242,1.336707,1.226986,0.717502,class1
0.043586,0.824176,0.576976,0.914957,0.725214,0.642663,0.009223,0.545028,0.834766,0.744236,class1
